z,T,t,fs,x,y,w,rhob,p
0.0,556.2446110258791,298.0,0.0,0.2264789922798224,0.2675210077201776,0.3547195589343979,2200.0,2040.0
0.0025157004830917875,579.1337517062976,350.6694683824429,6.153854206582692e-07,0.22647921492715914,0.2675207850728408,0.3547195589343979,2199.999609511577,2045.2413930703278
0.005031400966183575,599.2697970053352,396.58808752743835,2.6932125670821807e-06,0.22647996668803105,0.26752003331196894,0.3547195589343979,2199.9982910412027,2050.796065963181
0.007547101449275362,617.0456783092661,436.8165781021886,7.463022753992138e-06,0.2264816924122671,0.26751830758773293,0.3547195589343979,2199.995264392219,2056.6278500792455
0.01006280193236715,632.7847165466575,472.20364291537607,1.613637701005194e-05,0.22648483044440273,0.26751516955559723,0.3547195589343979,2199.989760777228,2062.704352991262
0.015094202898550724,659.1851237651629,531.0898824534371,4.8896306818925336e-05,0.2264966830344696,0.26750331696553037,0.3547195589343979,2199.9689731977674,2075.478706185596
0.0201256038647343,680.15609141315,577.4559506533625,0.00010562552753047057,0.22651720774871137,0.2674827922512887,0.3547195589343979,2199.932976075974,2088.922270651528
0.025157004830917873,696.9212529846737,614.2641317280171,0.00018736696975902843,0.22654678192093528,0.26745321807906475,0.3547195589343979,2199.8811076276747,2102.877889948698
0.03018840579710145,710.3916002711445,643.6677136179837,0.0002930140310510419,0.22658500518077035,0.26741499481922965,0.3547195589343979,2199.8140700395543,2117.220092561139
0.0402512077294686,730.0531915055608,686.2880930251001,0.0005672427817766553,0.2266842215400808,0.2673157784599192,0.3547195589343979,2199.640060144558,2146.683873464779
0.05031400966183575,743.0022193898913,714.120470228325,0.0009093151226075834,0.22680798380858194,0.267192016191418,0.3547195589343979,2199.4230005840573,2176.7309170124668
0.060376811594202905,751.6139317014871,732.472938717339,0.0013024280937058317,0.22695021265106063,0.2670497873489394,0.3547195589343979,2199.173553556197,2206.9910418744803
0.07043961352657005,757.3926621299066,744.6644408585943,0.0017337995361525434,0.22710628346390138,0.2668937165360986,0.3547195589343979,2198.8998298886168,2237.230361006358
0.0805024154589372,761.3085184967643,752.8175148730483,0.002194242065276724,0.22727287223801976,0.26672712776198026,0.3547195589343979,2198.607659370636,2267.3028107341765
0.09056521739130435,763.9943663975512,758.3093043023172,0.002677317923129086,0.2274476497832627,0.2665523502167373,0.3547195589343979,2198.301127035578,2297.118979326014
0.1006280193236715,765.8661232376744,762.0416320494148,0.0031785733729675055,0.22762900473122452,0.26637099526877545,0.35471955893439794,2197.983058970279,2326.625974870195
0.11069082125603866,767.1984072113875,764.6085493873708,0.0036949485097163446,0.2278158300038157,0.2661841699961843,0.35471955893439794,2197.655396815649,2355.794386260156
0.12075362318840581,768.1730652810218,766.4028216548132,0.004224349169285419,0.22800736792943435,0.2659926320705656,0.35471955893439794,2197.3194694085523,2384.609824992472
0.13081642512077296,768.9107199534428,767.68471676295,0.004765345109812564,0.22820310104450267,0.2657968989554973,0.354719558934398,2196.9761842987477,2413.0674358693777
0.14087922705314013,769.4914577863699,768.6269262318394,0.005316960396125263,0.22840267625426136,0.26559732374573863,0.354719558934398,2196.626160758927,2441.1683364520036
0.15094202898550726,769.9684745451826,769.344109340223,0.005878529088471842,0.22860585262074343,0.2653941473792566,0.35471955893439805,2196.2698213564036,2468.917311319778
0.1610048309178744,770.3771075288303,769.912413108314,0.00644959643418501,0.228812465613775,0.26518753438622505,0.35471955893439805,2195.907454651234,2496.3213232353487
0.17106763285024157,770.7408277431437,770.3824062100794,0.007029851461875712,0.22902240272345697,0.264977597276543,0.3547195589343981,2195.5392579680915,2523.3885561491543
0.1811304347826087,771.0752202871967,770.7876636372014,0.007619081115716199,0.22923558686588227,0.2647644131341177,0.3547195589343981,2195.1653665000304,2550.1278042514987
0.19622463768115944,771.5434558001998,771.3207775279051,0.008519446010682663,0.22956134018931432,0.26443865981068565,0.35471955893439816,2194.594046387107,2589.641433516345
0.21131884057971018,771.9896381561833,771.8028732805553,0.009439368888429936,0.22989416961925171,0.2641058303807483,0.3547195589343982,2194.0103158959105,2628.467598092648
0.24150724637681162,772.8568035501086,772.7022202666864,0.011337245298539111,0.2305808240540399,0.2634191759459601,0.35471955893439827,2192.8060319761353,2704.17288378185
0.27169565217391306,773.7190837429162,773.5769037719851,0.013312028183938182,0.23129530336300874,0.26270469663699125,0.3547195589343984,2191.5529476017973,2777.4589977763703
0.30188405797101453,774.5887245476289,774.4532105862585,0.01536356398993948,0.2320375519898498,0.26196244801015023,0.3547195589343985,2190.2511602099266,2848.516170366524
0.33207246376811594,775.469348599112,775.3388305406322,0.017491929230423437,0.2328075976173958,0.26119240238260416,0.3547195589343986,2188.9006212491863,2917.5116450916653
0.3622608695652174,776.362087874594,776.2360707587226,0.019697334875836074,0.23360551657505985,0.26039448342494015,0.35471955893439877,2187.5011968497874,2984.5929196625584
