z,T,t,fs,x,y,w,rhob,p
0.0,556.2446102325748,298.0,0.0,0.22647911054829883,0.26752088945170116,0.3547194406630257,2200.0,2040.0
0.002104040404040404,575.5882626833802,342.54462615620076,4.448483763775449e-07,0.2264792714950859,0.2675207285049141,0.3547194406630257,2199.9997177246405,2044.361254318095
0.004208080808080808,592.9572003814113,382.2333326364193,1.7791077747471344e-06,0.22647975423206926,0.26752024576793076,0.3547194406630257,2199.9988710798693,2048.9459849330933
0.008416161616161617,622.6982916953278,449.5504004115158,9.961372182665873e-06,0.22648271458718638,0.2675172854128136,0.3547194406630257,2199.993679082434,2058.7008899995367
0.012624242424242425,646.9948441779135,503.97170315677937,3.000653453124254e-05,0.22648996695596518,0.2675100330440348,0.3547194406630257,2199.9809595678457,2069.112855828016
0.016832323232323233,666.9735402166227,548.3517612569274,6.566828431312256e-05,0.2265028694287024,0.2674971305712976,0.3547194406630257,2199.958330659248,2080.0558978552135
0.02524848484848485,697.1921437736693,614.8571104056801,0.00018909159580596,0.22654752416161408,0.2674524758383859,0.3547194406630257,2199.880013278536,2103.1356743465426
0.03156060606060606,713.5876604830032,650.6210664572371,0.0003257207115502124,0.22659695677363628,0.2674030432263637,0.3547194406630257,2199.793316249062,2121.185107470832
0.03787272727272727,726.1247971070776,677.8036334087228,0.00049560052870435,0.2266584195376016,0.26734158046239836,0.3547194406630257,2199.685520224514,2139.649546730071
0.04418484848484849,735.7588370978085,698.5795495899977,0.0006938933395942512,0.2267301621638648,0.2672698378361352,0.3547194406630257,2199.5596949377414,2158.384179765522
0.0504969696969697,743.1924858598182,714.5276667943829,0.0009160438413981239,0.22681053653726527,0.26718946346273476,0.3547194406630257,2199.4187309236113,2177.279949917759
0.056809090909090906,748.9492787599958,726.8126353405061,0.0011580891067614943,0.22689810886494477,0.2671018911350552,0.3547194406630257,2199.2651428293693,2196.254872565712
0.06312121212121212,753.4230182431756,736.3038966337248,0.0014167165281888093,0.22699168064071212,0.2670083193592878,0.3547194406630257,2199.1010326464416,2215.2474902500535
0.06943333333333333,756.912071994753,743.6563896925786,0.0016892182307026156,0.2270902721514774,0.26690972784852257,0.3547194406630257,2198.928118637552,2234.2119264326266
0.07574545454545455,759.6437413971368,749.3668502762846,0.0019734100466422015,0.2271930931622166,0.2668069068377834,0.35471944066302574,2198.747786750689,2253.114138484714
0.08205757575757576,761.7919072556131,753.813979642531,0.0022675449793194994,0.22729951160699685,0.26670048839300314,0.35471944066302574,2198.5611455301228,2271.929073536981
0.08836969696969697,763.4900019301796,757.2876259422756,0.00257023337189019,0.22740902470595867,0.2665909752940413,0.35471944066302574,2198.369076772677,2290.638506252277
0.09468181818181819,764.8406603086629,760.0102899812275,0.002880373915693296,0.22752123400403293,0.2664787659959671,0.35471944066302574,2198.172279305896,2309.2293930499086
0.1009939393939394,765.9229677083675,762.1531552808378,0.003197096054590307,0.22763582453274744,0.26636417546725255,0.35471944066302574,2197.9713055349603,2327.692618337669
0.11361818181818181,767.5126218716799,765.1968530076985,0.0038476841935079493,0.22787120826396876,0.2661287917360312,0.3547194406630258,2197.5584794784677,2364.2137680287624
0.12624242424242424,768.5989420534055,767.1529567468003,0.004518070423596643,0.2281137549732589,0.26588624502674113,0.3547194406630258,2197.1330906846383,2400.1765065719896
0.13886666666666667,769.3849754573688,768.4594752569728,0.00520582313028946,0.22836258489894465,0.2656374151010553,0.35471944066302585,2196.696682117126,2435.576460051031
0.1514909090909091,769.9922252927431,769.378338325859,0.005909436894328218,0.2286171533781574,0.26538284662184264,0.35471944066302585,2196.2502090289677,2470.4208579720294
0.16411515151515152,770.4934239736347,770.0662797209221,0.006627979022289796,0.22887712296106538,0.2651228770389346,0.3547194406630259,2195.7942632541135,2504.723073192621
0.17673939393939395,770.9321026167587,770.6170869147405,0.007360870471033978,0.22914228414902155,0.26485771585097845,0.3547194406630259,2195.3292122202515,2538.4994804970024
0.18936363636363637,771.3343033681014,771.0868610146252,0.008107750660350712,0.2294125064835835,0.26458749351641647,0.35471944066302596,2194.8552847309793,2571.7676676426354
0.2019878787878788,771.7155963058174,771.5091410249795,0.00886839429189053,0.229687708451482,0.264312291548518,0.354719440663026,2194.3726237477545,2604.545433794474
0.22723636363636363,772.4488922473564,772.2832278466728,0.010430460806650194,0.23025286637961717,0.2637471336203829,0.3547194406630261,2193.3814255984316,2668.698955710827
0.2651090909090909,773.5304748446492,773.3862920534187,0.012874622538291608,0.2311371676351845,0.2628628323648155,0.3547194406630262,2191.8305002299167,2761.665561740654
0.3029818181818182,774.6204945827748,774.485164052428,0.015439615666636907,0.23206518586513772,0.2619348141348623,0.35471944066302635,2190.2029021617045,2851.0602103610618
