z,T,t,fs,x,y,w,rhob,p
0.0,556.2445762185056,298.0,0.0,0.22647899200230845,0.2675210079976915,0.3547195591887689,2200.0,2040.0
0.0025526960784313726,579.4487151979329,351.3907346787102,6.325187345644475e-07,0.22647922084850303,0.267520779151497,0.3547195591887689,2199.9995986397553,2045.3209028554843
0.005105392156862745,599.8245275667489,397.84787069655613,2.7888222204179324e-06,0.22648000100222818,0.26751999899777185,0.3547195591887689,2199.99823037278,2050.9638001837743
0.007658088235294118,617.7808001187677,438.4742641723533,7.7550801218055e-06,0.22648179780153196,0.26751820219846806,0.3547195591887689,2199.995079069302,2056.8909938727215
0.01021078431372549,633.6530480015529,474.1498470616754,1.679080697820779e-05,0.22648506694059942,0.2675149330594006,0.3547195591887689,2199.989345513366,2063.068777739683
0.015316176470588236,660.2143777627663,533.3740005003954,5.0875206902069726e-05,0.22649739872587274,0.2675026012741272,0.3547195591887689,2199.9677175008546,2076.05897347544
0.02042156862745098,681.2484748427855,579.8614071644233,0.0001097448927884939,0.22651869786351586,0.2674813021364842,0.3547195591887689,2199.930362162173,2089.730373164043
0.025526960784313726,698.0143382543406,616.6560044014392,0.00019434298385402702,0.22654930557542763,0.26745069442457237,0.3547195591887689,2199.8766810477596,2103.9206463954033
0.03063235294117647,711.4463577208488,645.963486833486,0.0003034168592911762,0.22658876866158514,0.2674112313384149,0.3547195591887689,2199.8074689992004,2118.500618953134
0.03573774509803922,722.2515430434231,669.4221334793965,0.00043470977633349855,0.22663627062918598,0.26736372937081404,0.3547195591887689,2199.7241580164978,2133.3674974287155
0.04084313725490196,730.9729604910926,688.272145462422,0.000585655505879118,0.22669088301282317,0.26730911698717685,0.3547195591887689,2199.6283764819977,2148.4394922338674
0.05105392156862745,743.7613307931185,715.7444007409296,0.0009366517616510406,0.2268178739666788,0.2671821260333212,0.3547195591887689,2199.4056543150136,2178.952081820496
0.06126470588235294,752.220963528113,733.7595839904266,0.0013391006385197646,0.2269634805533909,0.26703651944660906,0.3547195591887689,2199.1502832548317,2209.6626284052472
0.0680718954248366,756.2302501177018,742.2239216110676,0.0016293878133098092,0.22706850687379304,0.26693149312620695,0.3547195591887689,2198.9660836015487,2230.1258745476516
0.07487908496732026,759.3066271931898,748.6649305555446,0.0019337795894283315,0.22717863625939028,0.2668213637406097,0.3547195591887689,2198.7729339742395,2250.5244607609616
0.08168627450980392,761.67903165128,753.5815141424533,0.002249993571119823,0.22729304293609165,0.26670695706390835,0.3547195591887689,2198.5722826508286,2270.8251354579306
0.08849346405228758,763.5194541393014,757.3473777224586,0.0025762451127152256,0.2274110812165085,0.2665889187834915,0.3547195591887689,2198.3652620654775,2291.0042573653104
0.09530065359477125,764.9574710776848,760.2434459918035,0.0029111450729588035,0.22753224850732193,0.26646775149267804,0.35471955918876896,2198.1527536878475,2311.045323542149
0.1021078431372549,766.0909073812187,762.4814529782361,0.00325361543538031,0.2276561547806112,0.2663438452193888,0.35471955918876896,2197.93544156559,2330.9371260891767
0.10891503267973857,766.9937281938783,764.2212900547098,0.0036028213421209995,0.2277824979835935,0.2662175020164065,0.35471955918876896,2197.713855451795,2350.6723767201443
0.11572222222222223,767.7219185032682,765.5838671416032,0.0039581171417332195,0.22791104451863967,0.26608895548136036,0.35471955918876896,2197.4884050399787,2370.2466800900715
0.12252941176470589,768.3178856847309,766.6607065114326,0.004319003958358759,0.2280416138917414,0.2659583861082586,0.354719559188769,2197.2594068882518,2389.6577674276523
0.12933660130718955,768.8137685247417,767.5211327956374,0.0046850965290911265,0.228174066714221,0.265825933285779,0.354719559188769,2197.0271054624404,2408.9049246361906
0.1361437908496732,769.2339313718916,768.217680457869,0.0050560973971692635,0.2283082953657913,0.26569170463420866,0.354719559188769,2196.7916895116077,2427.988565775213
0.14295098039215687,769.5968480192516,768.7901713360942,0.0054317768920211125,0.22844421675130672,0.26555578324869333,0.354719559188769,2196.5533047715744,2446.909915272089
0.14975816993464053,769.9165268153606,769.2687953006173,0.0058119576345147484,0.22858176669474023,0.2654182333052598,0.3547195591887691,2196.312063797002,2465.670771470309
0.1565653594771242,770.2035899106571,769.6764410328317,0.00619650256576549,0.22872089560798883,0.26527910439201113,0.3547195591887691,2196.068053557626,2484.273331023816
0.16337254901960785,770.4660912078025,770.0304612354196,0.006585305710996351,0.22886156514922468,0.2651384348507753,0.3547195591887691,2195.8213412989853,2502.7200588014275
0.17017973856209148,770.7101366003524,770.3440104479687,0.00697828506139756,0.22900374564754156,0.2649962543524585,0.35471955918876913,2195.5719790591834,2521.0135918186147
0.17698692810457517,770.9403544444789,770.6270594228023,0.0073753770931474635,0.22914741411992876,0.2648525858800712,0.35471955918876913,2195.320007146808,2539.156668596994
0.18379411764705883,771.1602524929916,770.8871644802184,0.007776532550081331,0.22929255274543456,0.26470744725456546,0.35471955918876913,2195.0654568170066,2557.1520775103118
0.1906013071895425,771.372488711234,771.1300511167648,0.008181713200558653,0.22943914769179602,0.264560852308204,0.3547195591887692,2194.808352329394,2575.0026192924906
0.19740849673202612,771.5790767505304,771.3600567339566,0.008590889344643611,0.2295871882135333,0.2644128117864667,0.3547195591887692,2194.548712529852,2592.7110800947294
0.2042156862745098,771.7815418333881,771.5804664854096,0.009004037898685856,0.22973666595894832,0.2642633340410517,0.3547195591887692,2194.286552065945,2610.2802123865804
0.21102287581699344,771.9810390033608,771.7937680228729,0.009421140923920036,0.22988757443776972,0.2641124255622303,0.35471955918876924,2194.0218823205905,2627.712721676455
0.21783006535947713,772.1784428115193,772.0018446999123,0.009842184496301904,0.23003990861225815,0.2639600913877418,0.35471955918876924,2193.754712129189,2645.011257537141
0.22463725490196076,772.3744153262628,772.2061220762905,0.01026715783844779,0.23019366458314064,0.2638063354168593,0.35471955918876924,2193.4850483304544,2662.178407804247
0.23144444444444442,772.5694576947825,772.4076789892274,0.01069605265279866,0.2303488393483482,0.26365116065165184,0.3547195591887693,2193.2128961895423,2679.216695102088
0.23825163398692809,772.7639492254227,772.6073317433011,0.011128862609204952,0.2305054306176236,0.2634945693823764,0.3547195591887693,2192.9382597232047,2696.12857506619
0.24505882352941177,772.9581770041189,772.8056979101883,0.011565582950971515,0.23066343666998765,0.2633365633300123,0.3547195591887693,2192.661141949768,2712.9164357924797
0.25186601307189543,773.1523583320322,773.0032446649617,0.012006210191748086,0.2308228562440738,0.2631771437559262,0.35471955918876935,2192.3815450814704,2729.582598163633
0.2586732026143791,773.3466577201203,773.2003253977547,0.01245074188207086,0.23098368845366243,0.2630163115463376,0.35471955918876935,2192.0994706726024,2746.129316793204
0.26548039215686275,773.541199757689,773.3972074376601,0.012899176429295724,0.23114593272253264,0.26285406727746735,0.3547195591887694,2191.814919733765,2762.5587813955653
0.2722875816993464,773.7360788540612,773.5940930409365,0.01335151295845513,0.23130958873411991,0.2626904112658801,0.3547195591887694,2191.527892820162,2778.873118440091
0.2790947712418301,773.9313666111556,773.7911352757773,0.013807751204481813,0.2314746563925225,0.26252534360747753,0.35471955918876946,2191.2383900999903,2795.074392985634
0.28590196078431374,774.1271174015878,773.988450041338,0.014267891428476646,0.23164113579220705,0.2623588642077929,0.35471955918876946,2190.9464114075704,2811.1646106194084
0.2927091503267974,774.3233725878985,774.1861251593192,0.014731934352411756,0.23180902719438415,0.2621909728056159,0.35471955918876946,2190.6519562847798,2827.145719445282
0.29951633986928106,774.5201637130434,774.3842272492451,0.015199881107973982,0.2319783310084998,0.2620216689915002,0.3547195591887695,2190.3550240135146,2843.019612082043
0.3063235294117647,774.7175149122925,774.5828069262765,0.015671733196260765,0.23214904777765313,0.2618509522223469,0.3547195591887695,2190.055613641264,2858.788127643697
0.3131307189542484,774.915444736016,774.78190272974,0.01614749245581199,0.2323211781670306,0.2616788218329694,0.3547195591887696,2189.753724001396,2874.4530536824104
0.31993790849673204,775.1139675268494,774.9815440914887,0.016627161037052137,0.23249472295465887,0.2615052770453411,0.3547195591887696,2189.4493537293747,2890.0161280809793
0.3267450980392157,775.3130944598726,775.1817535781363,0.0171107413816691,0.23266968302394417,0.26133031697605585,0.35471955918876963,2189.142501275843,2905.4790408863237
0.33355228758169936,775.5128343280252,775.3825485843035,0.01759823620580232,0.23284605935758967,0.2611539406424103,0.35471955918876963,2188.833164917295,2920.8434360788783
0.34035947712418296,775.7131941349735,775.5839426109244,0.018089648486177314,0.233023853032579,0.260976146967421,0.3547195591887697,2188.521342764871,2936.1109132751826
0.3471666666666667,775.9141795424923,775.7859462300108,0.018584981448526355,0.23320306521598677,0.2607969347840133,0.3547195591887697,2188.207032771705,2951.28302936274
0.3573774509803922,776.2168406309561,776.0901124896376,0.01933533981370298,0.23347454595961392,0.2605254540403861,0.35471955918876974,2187.730898230785,2973.865706182232
0.36758823529411766,776.5209323829179,776.3956905028713,0.020094540223659793,0.2337492257678528,0.2602507742321472,0.3547195591887698,2187.249153033507,2996.242171367794
0.3777990196078431,776.8264650785036,776.7026964732439,0.020862596454018806,0.23402710962474332,0.25997289037525667,0.35471955918876985,2186.7617884386486,3018.4171846358718
0.38800980392156864,777.1334474277726,777.0111430468652,0.021639523350706468,0.23430820290156323,0.25969179709843676,0.3547195591887699,2186.2687950258332,3040.3953257434823
0.39822058823529416,777.4418871628158,777.3210405917963,0.022425336791279123,0.23459251134283537,0.2594074886571646,0.35471955918876996,2185.770162720071,3062.181003929259
0.4084313725490196,777.7517914242213,777.6323980339428,0.023220053651008817,0.2348800410540577,0.25911995894594225,0.35471955918876996,2185.2658808132783,3083.7784667421265
