z,T,t,fs,x,rhob,p
4.166,1223.0154850810222,1222.5322195493166,1.000000015323128,0.999999999999999,1565.4571331339614,7052.175003843975
4.183232323232324,1223.0912876819543,1222.6086059167162,1.000000015323128,0.999999999999999,1565.4571331339614,7056.353775761488
4.2004646464646465,1223.1670156035514,1222.6848998932314,1.000000015323128,0.999999999999999,1565.4571331339614,7060.530482518893
4.21769696969697,1223.242673713771,1222.7611044328578,1.000000015323128,0.999999999999999,1565.4571331339614,7064.705127403802
4.234929292929293,1223.3182674221691,1222.8372228092933,1.000000015323128,0.999999999999999,1565.4571331339614,7068.877713721797
4.252161616161617,1223.393802742608,1222.913258652993,1.000000015323128,0.999999999999999,1565.4571331339614,7073.048244799476
4.2693939393939395,1223.4692863632163,1222.9892159925055,1.000000015323128,0.999999999999999,1565.4571331339614,7077.216723987839
4.286626262626263,1223.5447257244366,1223.0650993005893,1.000000015323128,0.999999999999999,1565.4571331339614,7081.383154666054
4.3038585858585865,1223.6201291060968,1223.1409135456586,1.000000015323128,0.999999999999999,1565.4571331339614,7085.547540245662
4.321090909090909,1223.6955057245466,1223.216664249178,1.000000015323128,0.999999999999999,1565.4571331339614,7089.709884175255
4.338323232323233,1223.7708658410268,1223.2923575496905,1.000000015323128,0.999999999999999,1565.4571331339614,7093.870189945695
4.355555555555556,1223.8462208825647,1223.3680002742485,1.000000015323128,0.999999999999999,1565.4571331339614,7098.028461095922
4.372787878787879,1223.921583576849,1223.443600018102,1.000000015323128,0.999999999999999,1565.4571331339614,7102.18470121943
4.390020202020202,1223.9969681026928,1223.519165233598,1.000000015323128,0.999999999999999,1565.4571331339614,7106.338913971493
4.407252525252526,1224.072390257896,1223.594705329358,1.000000015323128,0.999999999999999,1565.4571331339614,7110.491103077198
4.424484848484849,1224.147867646508,1223.6702307809198,1.000000015323128,0.999999999999999,1565.4571331339614,7114.641272340422
