region,solver,initial_mesh,status,elapsed_s,hc_outer_converged,hc_max_re_final,bvp_success,bvp_tol_final,bvp_n_nodes_final,bvp_max_rms_residual_final,bvp_bc_l2_residual_final,T_out,t_out,fs_out,x_out,rhob_out,p_bottom,equation_converged,abs_diff_T_out,rel_diff_T_out,abs_diff_t_out,rel_diff_t_out,abs_diff_fs_out,rel_diff_fs_out,abs_diff_x_out,rel_diff_x_out,abs_diff_rhob_out,rel_diff_rhob_out,abs_diff_p_bottom,rel_diff_p_bottom,abs_diff_outlet_max,rel_diff_outlet_max,solution_stable_vs_ref
down,hc,50,success,0.0911997000221163,True,9.772467242173421e-05,,,,,,1200.0636955419345,1243.8197698678298,1.0,0.999999999999999,1700.0,10517.706525143682,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
down,hc,40,success,0.08593599987216294,True,9.73820092347637e-05,,,,,,1200.063680126102,1243.8149511853446,1.0,0.999999999999999,1700.0,10517.768671325946,True,1.5415832422149833e-05,1.284584516590032e-08,0.004818682485165482,3.874100253027432e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.06214618226476887,5.908719939675241e-06,0.06214618226476887,5.908719939675241e-06,True
down,hc,30,success,0.11786759993992746,True,9.666750191580169e-05,,,,,,1200.0636501619306,1243.8052520870176,1.0,0.999999999999999,1700.0,10517.883086611128,True,4.538000393949915e-05,3.781466276171789e-08,0.014517780812184355,1.1671932834551293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1765614674459357,1.6787069217404666e-05,0.1765614674459357,1.6787069217404666e-05,True
down,hc,20,success,0.08068150002509356,True,9.478291527494962e-05,,,,,,1200.0635811368165,1243.7811589451333,1.0,0.999999999999999,1700.0,10518.187968963868,True,0.00011440511798355146,9.533253810489406e-08,0.038610922696534544,3.1042216591104195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4814438201865414,4.577460105352811e-05,0.4814438201865414,4.577460105352811e-05,True
down,hc,10,success,0.0847217000555247,True,8.761768595821585e-05,,,,,,1200.0633478480622,1243.6936529993454,1.0,0.999999999999999,1700.0,10519.327369236385,True,0.0003476938722997147,2.897295148510432e-07,0.12611686848435966,0.00010139480939249022,0.0,0.0,0.0,0.0,0.0,0.0,1.6208440927039192,0.0001541062292267921,1.6208440927039192,0.0001541062292267921,True
