status,elapsed_s,region,solver,initial_mesh,hc_outer_converged,hc_max_re_final,bvp_success,bvp_tol_final,bvp_n_nodes_final,bvp_max_rms_residual_final,bvp_bc_l2_residual_final,T_out,t_out,fs_out,x_out,rhob_out,p_bottom,equation_converged,abs_diff_T_out,rel_diff_T_out,abs_diff_t_out,rel_diff_t_out,abs_diff_fs_out,rel_diff_fs_out,abs_diff_x_out,rel_diff_x_out,abs_diff_rhob_out,rel_diff_rhob_out,abs_diff_p_bottom,rel_diff_p_bottom,abs_diff_outlet_max,rel_diff_outlet_max,solution_stable_vs_ref
success,0.563697500154376,down,bvp,9,,,True,0.001,19,0.0009996536716535536,,1200.6273683388574,1243.2087165339774,1.0,0.999999999999999,1700.0,10520.720668080769,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
success,0.5593899001833051,down,bvp,8,,,True,0.001,22,0.0006881164204500529,,1200.6273639279104,1243.208728092977,1.0,0.999999999999999,1700.0,10520.715907724738,True,4.4109469854447525e-06,3.673868430591893e-09,1.1558999631233746e-05,9.297714436446226e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0047603560306015424,4.524743295432389e-07,0.0047603560306015424,4.524743295432389e-07,True
success,0.5242393999360502,down,bvp,7,,,True,0.001,19,0.0005096467463400114,,1200.6273906694519,1243.2087016612224,1.0,0.999999999999999,1700.0,10520.71843156431,True,2.2330594447339536e-05,1.8599104964794614e-08,1.4872754945827182e-05,1.1963200344421575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0022365164586517494,2.125820587022337e-07,0.0022365164586517494,2.125820587022337e-07,True
success,0.4349391998257488,down,bvp,6,,,True,0.001,17,0.0007230690485332833,,1200.6274662558865,1243.2086866851132,1.0,0.999999999999999,1700.0,10520.716628020378,True,9.791702905204147e-05,8.155488674851362e-08,2.9848864187442814e-05,2.400953580076273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00404006039025262,3.8400985233929075e-07,0.00404006039025262,3.8400985233929075e-07,True
success,0.441162999952212,down,bvp,5,,,True,0.001,18,0.0009687565432796488,,1200.627368210773,1243.2086971304516,1.0,0.999999999999999,1700.0,10520.72066028413,True,1.2808436622435693e-07,1.0668119818188853e-10,1.940352581186744e-05,1.5607617251883333e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.796637873980217e-06,7.410745062013427e-10,1.940352581186744e-05,1.5607617251883333e-08,True
success,0.39134229999035597,down,bvp,4,,,True,0.001,16,0.0009655310278575086,,1200.6273904984328,1243.2087199113798,1.0,0.999999999999999,1700.0,10520.718441367419,True,2.215957533735491e-05,1.845666350919025e-08,3.377402435944532e-06,2.716681753455375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0022267133499553893,2.1165026809533145e-07,0.0022267133499553893,2.1165026809533145e-07,True
success,0.5236502999905497,down,bvp,3,,,True,0.001,19,0.0005096467463008223,,1200.627390669452,1243.2087016612245,1.0,0.999999999999999,1700.0,10520.71843156431,True,2.233059467471321e-05,1.859910515417367e-08,1.4872752899464103e-05,1.1963198698388169e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0022365164586517494,2.125820587022337e-07,0.0022365164586517494,2.125820587022337e-07,True
success,0.41616619983687997,down,bvp,2,,,True,0.001,16,0.0009655310278300129,,1200.6273904984328,1243.2087199113807,1.0,0.999999999999999,1700.0,10520.718441367437,True,2.215957533735491e-05,1.845666350919025e-08,3.377403345439234e-06,2.7166824850257782e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0022267133317654952,2.116502663663725e-07,0.0022267133317654952,2.116502663663725e-07,True
