z,T,t,fs,x,rhob,p
4.166,1200.627368210773,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.379250000000001,1201.75047219174,1201.1300741249033,1.0,0.999999999999999,1700.0,10234.701082449881
4.5925,1202.876467573149,1202.2535401268137,1.0,0.999999999999999,1700.0,10269.34268256705
4.80575,1204.0349534970178,1203.3793835804124,1.0,0.999999999999999,1700.0,10304.952593479906
4.912375,1204.6610256812198,1203.9596652774176,1.0,0.999999999999999,1700.0,10323.513756372271
5.019,1205.3763964888176,1204.5832594579051,1.0,0.999999999999999,1700.0,10342.609295412862
5.090083333333333,1205.946551812491,1205.0468454354875,1.0,0.999999999999999,1700.0,10355.64937390836
5.1611666666666665,1206.6422046320424,1205.5764568980826,1.0,0.999999999999999,1700.0,10368.94752070137
5.2322500000000005,1207.532127757873,1206.2095603784853,1.0,0.999999999999999,1700.0,10382.514065076104
5.303333333333334,1208.7191399416029,1207.002168590139,1.0,0.999999999999999,1700.0,10396.361325282205
5.374416666666667,1210.3557888441876,1208.0374010508724,1.0,0.999999999999999,1700.0,10410.504518457414
5.4455,1212.6665899329744,1209.4376458869913,1.0,0.999999999999999,1700.0,10424.96311424398
5.516583333333333,1215.979147797499,1211.3816287866566,1.0,0.999999999999999,1700.0,10439.762835801355
5.587666666666666,1220.7670066425846,1214.1280219734076,1.0,0.999999999999999,1700.0,10454.938596858086
5.6587499999999995,1227.7074334241486,1218.0475072079278,1.0,0.999999999999999,1700.0,10470.53877823362
5.729833333333333,1237.7571830600295,1223.6652892547943,1.0,0.999999999999999,1700.0,10486.631398002599
5.800916666666666,1252.2479876985944,1231.7156460706121,1.0,0.999999999999999,1700.0,10503.31291909863
5.872,1272.9999999999998,1243.2086971304516,1.0,0.999999999999999,1700.0,10520.72066028413
