z,T,t,fs,x,rhob,p
4.166,1200.627350764203,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.20974358974359,1200.8585629337895,1200.2329334099977,1.0,0.999999999999999,1700.0,10207.123605380604
4.25348717948718,1201.0892447002861,1200.4652314724501,1.0,0.999999999999999,1700.0,10214.244403874614
4.29723076923077,1201.3194775093705,1200.6969396686213,1.0,0.999999999999999,1700.0,10221.362396971743
4.34097435897436,1201.5493715987946,1200.9281191514765,1.0,0.999999999999999,1700.0,10228.477587042491
4.384717948717949,1201.7790764964905,1201.158852460749,1.0,0.999999999999999,1700.0,10235.589977650929
4.428461538461539,1202.0087953448592,1201.3892513210378,1.0,0.999999999999999,1700.0,10242.699573981305
4.472205128205129,1202.23880444522,1201.6194672818513,1.0,0.999999999999999,1700.0,10249.806383419851
4.515948717948718,1202.4694799240135,1201.8497062349088,1.0,0.999999999999999,1700.0,10256.910416348224
4.559692307692308,1202.7013341147256,1202.0802482209917,1.0,0.999999999999999,1700.0,10264.011687225566
4.603435897435897,1202.9349205154815,1202.3113602128528,1.0,0.999999999999999,1700.0,10271.115039247756
4.647179487179487,1203.1692029757387,1202.5420374992257,1.0,0.999999999999999,1700.0,10278.28111268935
4.690923076923077,1203.4044599684696,1202.7723139424966,1.0,0.999999999999999,1700.0,10285.528024365069
4.734666666666667,1203.6417041103755,1203.0027475988193,1.0,0.999999999999999,1700.0,10292.857142167799
4.778410256410257,1203.8822672348485,1203.2340701902679,1.0,0.999999999999999,1700.0,10300.269876140384
4.822153846153847,1204.1278978805851,1203.4672401644934,1.0,0.999999999999999,1700.0,10307.767683446978
4.865897435897436,1204.3808869964998,1203.703511112622,1.0,0.999999999999999,1700.0,10315.352074700078
4.909641025641026,1204.6442295490176,1203.9445197306259,1.0,0.999999999999999,1700.0,10323.024622051233
4.953384615384616,1204.9218316648378,1204.192398571059,1.0,0.999999999999999,1700.0,10330.786969571916
4.997128205128205,1205.21877533751,1204.4499201391434,1.0,0.999999999999999,1700.0,10338.640846602146
5.040871794871795,1205.5416556579162,1204.7206804889167,1.0,0.999999999999999,1700.0,10346.588084936315
5.084615384615384,1205.89900909699,1205.0093324276183,1.0,0.999999999999999,1700.0,10354.63064095882
5.128358974358974,1206.3018556838776,1205.321880802549,1.0,0.999999999999999,1700.0,10362.770624148938
5.172102564102564,1206.764383101006,1205.666055192468,1.0,0.999999999999999,1700.0,10371.010333760601
5.2158461538461545,1207.3048068754263,1206.051778725879,1.0,0.999999999999999,1700.0,10379.352305966862
5.259589743589744,1207.9464480863567,1206.4917557692254,1.0,0.999999999999999,1700.0,10387.799374363658
5.303333333333334,1208.7190784006111,1207.0022059249295,1.0,0.999999999999999,1700.0,10396.354747480122
5.347076923076923,1209.660591790548,1207.6037771813772,1.0,0.999999999999999,1700.0,10405.022107874971
5.390820512820513,1210.819072861512,1208.3226771427069,1.0,0.999999999999999,1700.0,10413.805738548192
5.434564102564103,1212.2553429937186,1209.1920679273778,1.0,0.999999999999999,1700.0,10422.710683807152
5.478307692307692,1214.046076842835,1210.2537773121096,1.0,0.999999999999999,1700.0,10431.742953444813
5.522051282051282,1216.2875920099982,1211.5603855447107,1.0,0.999999999999999,1700.0,10440.909781167209
5.565794871794871,1219.1004220274167,1213.1777531603088,1.0,0.999999999999999,1700.0,10450.219950701754
5.609538461538461,1222.6347843181213,1215.1880588394552,1.0,0.999999999999999,1700.0,10459.684205977626
5.653282051282051,1227.0770461687403,1217.6934159067057,1.0,0.999999999999999,1700.0,10469.315765233312
5.6970256410256415,1232.6572668474626,1220.82012865686,1.0,0.999999999999999,1700.0,10479.130962887324
5.740769230769231,1239.6578444161617,1224.7236313609405,1.0,0.999999999999999,1700.0,10489.150047471561
5.784512820512821,1248.423210735674,1229.594118292629,1.0,0.999999999999999,1700.0,10499.39816875664
5.82825641025641,1259.3703848463224,1235.6628158852743,1.0,0.999999999999999,1700.0,10509.906592147267
5.872,1273.0,1243.2087607621402,1.0,0.999999999999999,1700.0,10520.714183043252
