z,T,t,fs,x,rhob,p
4.166,1200.6273639279104,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.409714285714286,1201.9103023453217,1201.2905148130342,1.0,0.999999999999999,1700.0,10239.652942694638
4.531571428571429,1202.5521053796915,1201.9319679917844,1.0,0.999999999999999,1700.0,10259.44689633565
4.5925,1202.8763579435938,1202.2535187491012,1.0,0.999999999999999,1700.0,10269.337789367299
4.653428571428572,1203.2026973410946,1202.5748978727092,1.0,0.999999999999999,1700.0,10279.313196573825
4.775285714285714,1203.864930393677,1203.2174609618162,1.0,0.999999999999999,1700.0,10299.739377382608
4.897142857142857,1204.5677282508664,1203.875031377003,1.0,0.999999999999999,1700.0,10320.825155657112
5.019,1205.3764413933975,1204.5833210587462,1.0,0.999999999999999,1700.0,10342.604447930002
5.079928571428571,1205.8587248071142,1204.977325734518,1.0,0.999999999999999,1700.0,10353.766085345955
5.140857142857143,1206.427178539583,1205.416552577969,1.0,0.999999999999999,1700.0,10365.11630990532
5.201785714285714,1207.1212885810064,1205.9225137280428,1.0,0.999999999999999,1700.0,10376.661401483481
5.262714285714285,1207.9969046231436,1206.5256338524441,1.0,0.999999999999999,1700.0,10388.408599489258
5.323642857142857,1209.1325856242108,1207.2687119505415,1.0,0.999999999999999,1700.0,10400.366464547787
5.384571428571428,1210.63820095985,1208.2116196686632,1.0,0.999999999999999,1700.0,10412.545388065892
5.4455,1212.6664865182004,1209.4376255998302,1.0,0.999999999999999,1700.0,10424.958307062276
5.506428571428572,1215.4284122761926,1211.0618287039483,1.0,0.999999999999999,1700.0,10437.621702122273
5.5673571428571424,1219.2133675842613,1213.2422804120442,1.0,0.999999999999999,1700.0,10450.556983199136
5.628285714285714,1224.415270211323,1216.1944562092601,1.0,0.999999999999999,1700.0,10463.792402660863
5.689214285714286,1231.5656763512945,1220.209768786748,1.0,0.999999999999999,1700.0,10477.365678803786
5.750142857142857,1241.3746767519085,1225.6787350124207,1.0,0.999999999999999,1700.0,10491.327566778766
5.811071428571428,1254.7795985953624,1233.1191189878423,1.0,0.999999999999999,1700.0,10505.746676793922
5.872,1273.0,1243.208728092977,1.0,0.999999999999999,1700.0,10520.715907724738
