z,T,t,fs,x,rhob,p
4.166,1200.6273430313581,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.224827586206897,1200.9381528566364,1200.3131022427874,1.0,0.999999999999999,1700.0,10209.579369977346
4.283655172413793,1201.2480526286558,1200.625082902575,1.0,0.999999999999999,1700.0,10219.153664318892
4.34248275862069,1201.5572762432193,1200.9360721193875,1.0,0.999999999999999,1700.0,10228.722887744863
4.4013103448275865,1201.8661758284443,1201.2462643848157,1.0,0.999999999999999,1700.0,10238.287048574763
4.460137931034483,1202.175283108887,1201.5559519489238,1.0,0.999999999999999,1700.0,10247.84616055475
4.518965517241379,1202.4854025994277,1201.8655755558539,1.0,0.999999999999999,1700.0,10257.40024563134
4.577793103448276,1202.797753132163,1202.1758014932432,1.0,0.999999999999999,1700.0,10266.949338161106
4.607206896551725,1202.955069158941,1202.3312492733842,1.0,0.999999999999999,1700.0,10271.729839065358
4.636620689655173,1203.1125652269652,1202.4863869446083,1.0,0.999999999999999,1700.0,10276.544205274993
4.695448275862069,1203.4288608138115,1202.7961084776205,1.0,0.999999999999999,1700.0,10286.282557061682
4.754275862068965,1203.7490107014503,1203.1062574834477,1.0,0.999999999999999,1700.0,10296.169848954236
4.813103448275863,1204.0765331861342,1203.4187654628436,1.0,0.999999999999999,1700.0,10306.209542060982
4.871931034482759,1204.4164949539738,1203.7364064128897,1.0,0.999999999999999,1700.0,10316.405260948479
4.930758620689655,1204.7761641196828,1204.063152267509,1.0,0.999999999999999,1700.0,10326.760826400363
4.9895862068965515,1205.1659225197861,1204.4046694800095,1.0,0.999999999999999,1700.0,10337.280301184996
5.048413793103449,1205.600533226593,1204.7690090411375,1.0,0.999999999999999,1700.0,10347.968054251836
5.107241379310345,1206.1008917799718,1205.167560006832,1.0,0.999999999999999,1700.0,10358.828850928763
5.166068965517241,1206.6964318403127,1205.6163597356358,1.0,0.999999999999999,1700.0,10369.86797964452
5.224896551724138,1207.428410019386,1206.1378837637994,1.0,0.999999999999999,1700.0,10381.091429724594
5.283724137931035,1208.3543627347224,1206.7634759100667,1.0,0.999999999999999,1700.0,10392.506140260386
5.342551724137931,1209.5541118187728,1207.5366260249089,1.0,0.999999999999999,1700.0,10404.120347385773
5.4013793103448275,1211.1377957560194,1208.5173595128397,1.0,0.999999999999999,1700.0,10415.944067088389
5.460206896551724,1213.2565173684563,1209.7880688896166,1.0,0.999999999999999,1700.0,10427.98976364622
5.51903448275862,1216.1163183539788,1211.4611902482861,1.0,0.999999999999999,1700.0,10440.273270765436
5.577862068965517,1219.9962977577238,1213.6891990581632,1.0,0.999999999999999,1700.0,10452.815054472654
5.636689655172414,1225.2717490068346,1216.6774546614126,1.0,0.999999999999999,1700.0,10465.641934796819
5.69551724137931,1232.4431341393652,1220.7004325309656,1.0,0.999999999999999,1700.0,10478.789418140617
5.754344827586207,1242.1714383259323,1226.1217992749228,1.0,0.999999999999999,1700.0,10492.304834368217
5.813172413793104,1255.3197924619624,1233.4185315380685,1.0,0.999999999999999,1700.0,10506.251521221458
5.872,1273.0,1243.2087483243338,1.0,0.999999999999999,1700.0,10520.714350523369
