z,T,t,fs,x,rhob,p
4.166,1200.627354071293,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.355555555555556,1201.6259698775284,1201.0050781659552,1.0,0.999999999999999,1700.0,10230.848694187347
4.545111111111112,1202.6238712051775,1202.0033306921655,1.0,0.999999999999999,1700.0,10261.644899528605
4.5925,1202.8763672132764,1202.2535321980108,1.0,0.999999999999999,1700.0,10269.337356271117
4.639888888888889,1203.1300799017645,1202.5035921743677,1.0,0.999999999999999,1700.0,10277.082549128936
4.734666666666667,1203.641693996111,1203.0027181003861,1.0,0.999999999999999,1700.0,10292.858498391886
4.829444444444444,1204.169506230882,1203.5063533123007,1.0,0.999999999999999,1700.0,10309.027047588466
4.924222222222222,1204.7350371160016,1204.0262791974465,1.0,0.999999999999999,1700.0,10325.603361031304
5.019,1205.3766574015494,1204.583446788072,1.0,0.999999999999999,1700.0,10342.604026426596
5.113777777777778,1206.1620054391346,1205.2147365676844,1.0,0.999999999999999,1700.0,10360.047683819477
5.208555555555556,1207.2088677901068,1205.9843293806853,1.0,0.999999999999999,1700.0,10377.95611229741
5.303333333333334,1208.7197608632787,1207.0025511015424,1.0,0.999999999999999,1700.0,10396.35610534634
5.3981111111111115,1211.0382585612447,1208.4566062225704,1.0,0.999999999999999,1700.0,10415.282688313227
5.4928888888888885,1214.7390004400163,1210.6598024339837,1.0,0.999999999999999,1700.0,10434.784589641418
5.587666666666666,1220.7681721203612,1214.1287019177423,1.0,0.999999999999999,1700.0,10454.933442005045
5.682444444444444,1230.6560133650325,1219.700718914098,1.0,0.999999999999999,1700.0,10475.839054717006
5.777222222222222,1246.82415797771,1228.7065561873694,1.0,0.999999999999999,1700.0,10497.674373320151
5.872,1273.0,1243.2087578965081,1.0,0.999999999999999,1700.0,10520.715501777044
