z,T,t,fs,x,rhob,p
4.166,1200.6273519502654,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.255789473684211,1201.101375586072,1200.4774418955794,1.0,0.999999999999999,1700.0,10214.619105043847
4.345578947368422,1201.5735628820557,1200.9524288483485,1.0,0.999999999999999,1700.0,10229.226391589946
4.435368421052631,1202.0450955900783,1201.4256140418715,1.0,0.999999999999999,1700.0,10243.82188705867
4.525157894736842,1202.5181911203138,1201.898214422905,1.0,0.999999999999999,1700.0,10258.405650127097
4.614947368421053,1202.9965168050305,1202.3721092136075,1.0,0.999999999999999,1700.0,10272.99511961145
4.704736842105263,1203.4791140795928,1202.8450226508285,1.0,0.999999999999999,1700.0,10287.835566401225
4.794526315789474,1203.9720934053112,1203.319701292036,1.0,0.999999999999999,1700.0,10303.024277390516
4.884315789473685,1204.49036774015,1203.804320468914,1.0,0.999999999999999,1700.0,10318.573808398105
4.974105263157895,1205.059830127287,1204.3130303838227,1.0,0.999999999999999,1700.0,10334.497731581943
5.063894736842105,1205.724997236153,1204.8701167746644,1.0,0.999999999999999,1700.0,10350.811020167694
5.153684210526316,1206.5615928680631,1205.5168521550897,1.0,0.999999999999999,1700.0,10367.530693489778
5.243473684210526,1207.6969908550589,1206.3226312294692,1.0,0.999999999999999,1700.0,10384.676900153436
5.333263157894737,1209.342958863228,1207.4028217365935,1.0,0.999999999999999,1700.0,10402.274730781963
5.423052631578948,1211.8472867760715,1208.9469533262538,1.0,0.999999999999999,1700.0,10420.357231890057
5.512842105263158,1215.7737091087222,1211.2624723571053,1.0,0.999999999999999,1700.0,10438.97037292676
5.602631578947369,1222.0228280823103,1214.8412559855808,1.0,0.999999999999999,1700.0,10458.18114649044
5.692421052631579,1232.0095597788434,1220.4580257654436,1.0,0.999999999999999,1700.0,10478.090616931031
5.782210526315789,1247.9123308241765,1229.3105866171218,1.0,0.999999999999999,1700.0,10498.854638253033
5.872,1273.0,1243.2087675641294,1.0,0.999999999999999,1700.0,10520.716171363078
