z,T,t,fs,x,rhob,p
4.166,1200.6273683388574,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.379250000000001,1201.7504732960124,1201.130074657411,1.0,0.999999999999999,1700.0,10234.701082472338
4.5925,1202.8764730583266,1202.2535430453047,1.0,0.999999999999999,1700.0,10269.342682714008
4.80575,1204.0349779385028,1203.379396819099,1.0,0.999999999999999,1700.0,10304.952594222805
4.912375,1204.661075969219,1203.9596925859194,1.0,0.999999999999999,1700.0,10323.513757987246
5.019,1205.3764982347134,1204.583314777181,1.0,0.999999999999999,1700.0,10342.609298855108
5.125625,1206.2751265805302,1205.3014558930754,1.0,0.999999999999999,1700.0,10362.265584525767
5.2322500000000005,1207.5320843761558,1206.2095367355284,1.0,0.999999999999999,1700.0,10382.51406366072
5.2855625,1208.3871855662342,1206.7850589852246,1.0,0.999999999999999,1700.0,10392.872420014053
5.338875,1209.469204098585,1207.4828865872232,1.0,0.999999999999999,1700.0,10403.394831925778
5.3921875,1210.859537164681,1208.347380245826,1.0,0.999999999999999,1700.0,10414.088719403719
5.4455,1212.6666398100106,1209.4376729516036,1.0,0.999999999999999,1700.0,10424.963116386647
5.4988125,1215.0343035816281,1210.8322153368908,1.0,0.999999999999999,1700.0,10436.029212624317
5.552125,1218.1521552064848,1212.6345609617658,1.0,0.999999999999999,1700.0,10447.301075586576
5.6054375,1222.2688142681425,1214.9806538816063,1.0,0.999999999999999,1700.0,10458.79660786226
5.6587499999999995,1227.7081424460082,1218.0478931897544,1.0,0.999999999999999,1700.0,10470.538810542575
5.7120625,1234.8889364837355,1222.066230587438,1.0,0.999999999999999,1700.0,10482.55744112471
5.765375,1244.3482104141438,1227.3314830303823,1.0,0.999999999999999,1700.0,10494.891175436998
5.872,1273.0,1243.2087165339774,1.0,0.999999999999999,1700.0,10520.720668080769
