z,T,t,fs,x,rhob,p
4.166,1200.6273510925068,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.200816326530613,1200.811422623084,1200.1854489458183,1.0,0.999999999999999,1700.0,10205.670036367606
4.2356326530612245,1200.9951490774763,1200.370490320329,1.0,0.999999999999999,1700.0,10211.338294463823
4.270448979591837,1201.178567764229,1200.5551450106548,1.0,0.999999999999999,1700.0,10217.004774924302
4.3052653061224495,1201.3617261144013,1200.7394394135467,1.0,0.999999999999999,1700.0,10222.669478695492
4.340081632653061,1201.5446845234633,1200.923406982477,1.0,0.999999999999999,1700.0,10228.332407119318
4.374897959183674,1201.7275199907338,1201.1070902089195,1.0,0.999999999999999,1700.0,10233.993562041625
4.409714285714286,1201.9103307801,1201.2905431596314,1.0,0.999999999999999,1700.0,10239.65294595096
4.444530612244899,1202.093242388498,1201.4738347259017,1.0,0.999999999999999,1700.0,10245.310562156274
4.47934693877551,1202.2764151889664,1201.6570527844774,1.0,0.999999999999999,1700.0,10250.966415014365
4.514163265306123,1202.460054217921,1201.84030952586,1.0,0.999999999999999,1700.0,10256.620510221057
4.548979591836735,1202.6444217079531,1202.0237482773634,1.0,0.999999999999999,1700.0,10262.272855183892
4.583795918367347,1202.829853135969,1202.207552240073,1.0,0.999999999999999,1700.0,10267.923459499201
4.618612244897959,1203.0161278795358,1202.3914494295755,1.0,0.999999999999999,1700.0,10273.593095155953
4.653428571428572,1203.202714339015,1202.5749311609914,1.0,0.999999999999999,1700.0,10279.312345632774
4.6882448979591835,1203.389994452272,1202.7582011226518,1.0,0.999999999999999,1700.0,10285.08292750678
4.723061224489796,1203.5784827902705,1202.9415428673121,1.0,0.999999999999999,1700.0,10290.905531208173
4.7578775510204085,1203.7688194113307,1203.125308216988,1.0,0.999999999999999,1700.0,10296.780863949747
4.79269387755102,1203.961799582695,1203.30993343933,1.0,0.999999999999999,1700.0,10302.709651247013
4.827510204081633,1204.15841019312,1203.4959590658636,1.0,0.999999999999999,1700.0,10308.692638757626
4.862326530612245,1204.359874279146,1203.6840541266863,1.0,0.999999999999999,1700.0,10314.730594514731
4.897142857142858,1204.5677053703475,1203.8750457302785,1.0,0.999999999999999,1700.0,10320.82431164574
4.931959183673469,1204.783773692973,1204.0699550992895,1.0,0.999999999999999,1700.0,10326.974611688556
4.966775510204082,1205.0103866651402,1204.2700413880414,1.0,0.999999999999999,1700.0,10333.18234864219
5.001591836734694,1205.2503865793092,1204.4768548601585,1.0,0.999999999999999,1700.0,10339.44841391877
5.036408163265306,1205.5072689092622,1204.692301300833,1.0,0.999999999999999,1700.0,10345.773742400377
5.0712244897959184,1205.7853253102508,1204.9187198840334,1.0,0.999999999999999,1700.0,10352.159319847944
5.106040816326531,1206.0898161140713,1205.158977117194,1.0,0.999999999999999,1700.0,10358.606191962164
5.1408571428571435,1206.4271779677078,1205.41657995169,1.0,0.999999999999999,1700.0,10365.115475459688
5.175673469387755,1206.8052732368526,1205.695811684051,1.0,0.999999999999999,1700.0,10371.688371603585
5.210489795918368,1207.2336889050725,1206.0018948874665,1.0,0.999999999999999,1700.0,10378.326182717636
5.24530612244898,1207.7240939544995,1206.3411863121219,1.0,0.999999999999999,1700.0,10385.030332321885
5.280122448979592,1208.2906656193834,1206.7214094811523,1.0,0.999999999999999,1700.0,10391.802389655115
5.314938775510204,1208.9505964577102,1207.1519315886705,1.0,0.999999999999999,1700.0,10398.644099501964
5.349755102040817,1209.72469587584,1207.6440922752374,1.0,0.999999999999999,1700.0,10405.557418422055
5.384571428571428,1210.6381015385473,1208.211592905349,1.0,0.999999999999999,1700.0,10412.54455869015
5.419387755102041,1211.7211179508183,1208.8709560821335,1.0,0.999999999999999,1700.0,10419.608041504718
5.454204081632653,1213.0102013246794,1209.6420662731857,1.0,0.999999999999999,1700.0,10426.7507613126
5.489020408163265,1214.549111515411,1210.548803534873,1.0,0.999999999999999,1700.0,10433.976063435122
5.5238367346938775,1216.3902531366086,1211.6197833292188,1.0,0.999999999999999,1700.0,10441.287837571583
5.55865306122449,1218.5962286708127,1212.8892162088152,1.0,0.999999999999999,1700.0,10448.690630204983
5.593469387755102,1221.2416261038873,1214.3979015329621,1.0,0.999999999999999,1700.0,10456.189779446713
5.628285714285714,1224.4150618152198,1216.1943691406696,1.0,0.999999999999999,1700.0,10463.79157643501
5.663102040816327,1228.221495477671,1218.3361817326452,1.0,0.999999999999999,1700.0,10471.503458047091
5.697918367346938,1232.784826698508,1220.8914081995465,1.0,0.999999999999999,1700.0,10479.334236393677
5.732734693877551,1238.2507720009437,1223.9402737651496,1.0,0.999999999999999,1700.0,10487.294371327556
5.767551020408163,1244.7900042507597,1227.5769859664774,1.0,0.999999999999999,1700.0,10495.396292996582
5.802367346938776,1252.6015133859794,1231.911725444387,1.0,0.999999999999999,1700.0,10503.654782273823
5.837183673469388,1261.9161159193782,1237.0727764834219,1.0,0.999999999999999,1700.0,10512.08741765354
5.872,1273.0000000000002,1243.2087534577663,1.0,0.999999999999999,1700.0,10520.715097836066
