z,T,t,fs,x,rhob,p
4.166,1200.6273904984328,1200.0,1.0,0.999999999999999,1700.0,10200.0
4.450333333333333,1202.1237195822748,1201.5043299882113,1.0,0.999999999999999,1700.0,10246.253320200807
4.592499999999999,1202.8763012232794,1202.253454634076,1.0,0.999999999999999,1700.0,10269.340392328495
4.734666666666667,1203.6416053251985,1203.0026286201921,1.0,0.999999999999999,1700.0,10292.861524208316
4.829444444444444,1204.169418235033,1203.5062644802408,1.0,0.999999999999999,1700.0,10309.030066784344
4.924222222222222,1204.7349498378953,1204.0261910310805,1.0,0.999999999999999,1700.0,10325.606373473922
5.019,1205.3765709304296,1204.5833593303796,1.0,0.999999999999999,1700.0,10342.607031980126
5.113777777777778,1206.161919948322,1205.21464990715,1.0,0.999999999999999,1700.0,10360.050682345545
5.208555555555556,1207.208783600829,1205.9842436865256,1.0,0.999999999999999,1700.0,10377.959103657644
5.303333333333334,1208.7196785562537,1207.002466683146,1.0,0.999999999999999,1700.0,10396.359089405005
5.3981111111111115,1211.0381791592044,1208.4565236314684,1.0,0.999999999999999,1700.0,10415.285664946021
5.492888888888889,1214.7389257098998,1210.6597226253402,1.0,0.999999999999999,1700.0,10434.787558744853
5.587666666666667,1220.7681050605313,1214.1286265234269,1.0,0.999999999999999,1700.0,10454.936403523077
5.682444444444445,1230.655958933606,1219.700650643612,1.0,0.999999999999999,1700.0,10475.842008672647
5.777222222222223,1246.8241243117957,1228.7064994930522,1.0,0.999999999999999,1700.0,10497.677319881981
5.872,1272.9999999999998,1243.2087199113798,1.0,0.999999999999999,1700.0,10520.718441367419
